t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts,tsn
2439,SU43-Paiment-Page,1330421234066,true,PT13022810254,200,OIN,gereedschapskoffers,8563771665917869787,2012-02-28T09:27:14.066Z,1330421234066
1980,SU32-GoToCart-Page,1330421236501,true,PT40228102611,200,MAF,aspirateur,8519304225180884398,2012-02-28T09:27:16.501Z,1330421236501
377,SU01-HomePage-Page,1330421238940,true,PT9022810276,200,MAF,lampe frontale,8660117787514683123,2012-02-28T09:27:18.940Z,1330421238940
227,SU41-CustomerDetails-Page,1330421239246,true,PT1022810261,200,MSK,rohoze,8600827866532002461,2012-02-28T09:27:19.246Z,1330421239246
696,SU41-CustomerDetails-Page,1330421238815,true,PT14022810268,200,MAF,crochet,8519304225180844925,2012-02-28T09:27:18.815Z,1330421238815
1836,SU61-BrowseCat2-Page,1330421237865,true,PT3022810252,200,OIN,enveloppen,8563771665917889344,2012-02-28T09:27:17.865Z,1330421237865
638,SU11-SearchPhrase-Page,1330421239201,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:27:19.201Z,1330421239201
644,SU11-SearchPhrase-Page,1330421239396,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:27:19.396Z,1330421239396
737,SU61-BrowseCat2-Page,1330421240395,true,PT110228102511,200,MAF,lampe torche,8519304225180867506,2012-02-28T09:27:20.395Z,1330421240395
1983,SU32-GoToCart-Page,1330421239446,true,PT5022810268,200,MAF,affichage,8519304225180894360,2012-02-28T09:27:19.446Z,1330421239446
1184,SU11-SearchPhrase-Page,1330421240337,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:27:20.337Z,1330421240337
298,SU42-DeliveryAndBilling-Page,1330421243914,true,PT2022810261,200,OIB,ASPIRATEUR,8563771665917877748,2012-02-28T09:27:23.914Z,1330421243914
1655,SU32-GoToCart-Page,1330421243161,true,PT80228102610,200,MAF,appareil photo,8519304225180897349,2012-02-28T09:27:23.161Z,1330421243161
1438,SU12b-PickProduct-Page,1330421243872,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:27:23.872Z,1330421243872
789,SU11-SearchPhrase-Page,1330421245865,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:27:25.865Z,1330421245865
289,SU01-HomePage-Page,1330421248687,true,PT30228102713,200,MAF,corde,8563771665917889344,2012-02-28T09:27:28.687Z,1330421248687
793,SU42-DeliveryAndBilling-Page,1330421248631,true,PT14022810268,200,MAF,crochet,8519304225180844925,2012-02-28T09:27:28.631Z,1330421248631
643,SU41-CustomerDetails-Page,1330421248815,true,PT40228102611,200,MAF,aspirateur,8519304225180884398,2012-02-28T09:27:28.815Z,1330421248815
479,SU42-DeliveryAndBilling-Page,1330421249132,true,PT1022810261,200,MSK,rohoze,8600827866532002461,2012-02-28T09:27:29.132Z,1330421249132
417,SU11-SearchPhrase-Page,1330421249288,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:27:29.288Z,1330421249288
758,SU12b-PickProduct-Page,1330421249820,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:27:29.820Z,1330421249820
729,SU12b-PickProduct-Page,1330421249925,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:27:29.925Z,1330421249925
969,SU12b-PickProduct-Page,1330421251069,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:27:31.069Z,1330421251069
846,SU01-HomePage-Page,1330421251655,true,PT11022810271,200,WDK,roskakori,8519304225180867506,2012-02-28T09:27:31.655Z,1330421251655
932,SU41-CustomerDetails-Page,1330421251688,true,PT5022810268,200,MAF,affichage,8519304225180894360,2012-02-28T09:27:31.688Z,1330421251688
7341,SU31-AddToCart-Page,1330421245566,true,PT7022810262,200,KEY,shovel,8660117787514668143,2012-02-28T09:27:25.566Z,1330421245566
1128,SU41-CustomerDetails-Page,1330421253128,true,PT80228102610,200,MAF,appareil photo,8519304225180897349,2012-02-28T09:27:33.128Z,1330421253128
1744,SU43-Paiment-Page,1330421253400,true,PT2022810261,200,OIB,ASPIRATEUR,8563771665917877748,2012-02-28T09:27:33.400Z,1330421253400
700,SU12b-PickProduct-Page,1330421255605,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:27:35.605Z,1330421255605
1008,SU61-BrowseCat2-Page,1330421256576,true,PT13022810254,200,OIN,gereedschapskoffers,8563771665917869787,2012-02-28T09:27:36.576Z,1330421256576
1743,SU31-AddToCart-Page,1330421256229,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:27:36.229Z,1330421256229
483,SU11-SearchPhrase-Page,1330421258212,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:27:38.212Z,1330421258212
1650,SU43-Paiment-Page,1330421257710,true,PT1022810261,200,MSK,rohoze,8600827866532002461,2012-02-28T09:27:37.710Z,1330421257710
806,SU12b-PickProduct-Page,1330421258781,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:27:38.781Z,1330421258781
615,SU31-AddToCart-Page,1330421260392,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:27:40.392Z,1330421260392
2134,SU43-Paiment-Page,1330421259524,true,PT14022810268,200,MAF,crochet,8519304225180844925,2012-02-28T09:27:39.524Z,1330421259524
1406,SU42-DeliveryAndBilling-Page,1330421260510,true,PT40228102611,200,MAF,aspirateur,8519304225180884398,2012-02-28T09:27:40.510Z,1330421260510
926,SU31-AddToCart-Page,1330421261298,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:27:41.298Z,1330421261298
825,SU11-SearchPhrase-Page,1330421262118,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:27:42.118Z,1330421262118
523,SU31-AddToCart-Page,1330421262815,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:27:42.815Z,1330421262815
1053,SU42-DeliveryAndBilling-Page,1330421263031,true,PT5022810268,200,MAF,affichage,8519304225180894360,2012-02-28T09:27:43.031Z,1330421263031
961,SU42-DeliveryAndBilling-Page,1330421263145,true,PT80228102610,200,MAF,appareil photo,8519304225180897349,2012-02-28T09:27:43.145Z,1330421263145
1229,SU32-GoToCart-Page,1330421262963,true,PT7022810262,200,KEY,shovel,8660117787514668143,2012-02-28T09:27:42.963Z,1330421262963
537,SU31-AddToCart-Page,1330421267011,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:27:47.011Z,1330421267011
308,SU01-HomePage-Page,1330421268139,true,PT13022810275,200,MAF,poubelle,8563771665917869787,2012-02-28T09:27:48.139Z,1330421268139
1228,SU32-GoToCart-Page,1330421267567,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:27:47.567Z,1330421267567
554,SU31-AddToCart-Page,1330421269403,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:27:49.403Z,1330421269403
2061,SU12b-PickProduct-Page,1330421268212,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:27:48.212Z,1330421268212
1077,SU32-GoToCart-Page,1330421269844,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:27:49.844Z,1330421269844
939,SU32-GoToCart-Page,1330421271011,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:27:51.011Z,1330421271011
2212,SU43-Paiment-Page,1330421271066,true,PT40228102611,200,MAF,aspirateur,8519304225180884398,2012-02-28T09:27:51.066Z,1330421271066
828,SU32-GoToCart-Page,1330421272781,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:27:52.781Z,1330421272781
576,SU41-CustomerDetails-Page,1330421274249,true,PT7022810262,200,KEY,shovel,8660117787514668143,2012-02-28T09:27:54.249Z,1330421274249
132,SU61-BrowseCat2-Page,1330421275286,true,PT2022810261,200,OIB,ASPIRATEUR,8563771665917877748,2012-02-28T09:27:55.286Z,1330421275286
1730,SU12b-PickProduct-Page,1330421273776,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:27:53.776Z,1330421273776
1619,SU43-Paiment-Page,1330421275778,true,PT80228102610,200,MAF,appareil photo,8519304225180897349,2012-02-28T09:27:55.778Z,1330421275778
764,SU32-GoToCart-Page,1330421277685,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:27:57.685Z,1330421277685
539,SU31-AddToCart-Page,1330421278332,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:27:58.332Z,1330421278332
1878,SU43-Paiment-Page,1330421277302,true,PT5022810268,200,MAF,affichage,8519304225180894360,2012-02-28T09:27:57.302Z,1330421277302
701,SU61-BrowseCat2-Page,1330421278943,true,PT1022810261,200,MSK,rohoze,8600827866532002461,2012-02-28T09:27:58.943Z,1330421278943
801,SU11-SearchPhrase-Page,1330421279070,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:27:59.070Z,1330421279070
1004,SU41-CustomerDetails-Page,1330421279018,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:27:59.018Z,1330421279018
841,SU32-GoToCart-Page,1330421281412,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:28:01.412Z,1330421281412
758,SU41-CustomerDetails-Page,1330421281552,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:28:01.552Z,1330421281552
608,SU61-BrowseCat2-Page,1330421281785,true,PT14022810268,200,MAF,crochet,8519304225180844925,2012-02-28T09:28:01.785Z,1330421281785
558,SU41-CustomerDetails-Page,1330421283376,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:28:03.376Z,1330421283376
536,SU41-CustomerDetails-Page,1330421283411,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:28:03.411Z,1330421283411
738,SU42-DeliveryAndBilling-Page,1330421285545,true,PT7022810262,200,KEY,shovel,8660117787514668143,2012-02-28T09:28:05.545Z,1330421285545
225,SU01-HomePage-Page,1330421286128,true,PT2022810282,200,KEY,filing cabinet,8563771665917877748,2012-02-28T09:28:06.128Z,1330421286128
503,SU41-CustomerDetails-Page,1330421287291,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:28:07.291Z,1330421287291
549,SU31-AddToCart-Page,1330421287660,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:28:07.660Z,1330421287660
1464,SU12b-PickProduct-Page,1330421287688,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:28:07.688Z,1330421287688
824,SU32-GoToCart-Page,1330421288697,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:28:08.697Z,1330421288697
194,SU01-HomePage-Page,1330421289897,true,PT1022810281,200,FAB,goulotte,8600827866532002461,2012-02-28T09:28:09.897Z,1330421289897
1044,SU42-DeliveryAndBilling-Page,1330421290211,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:28:10.211Z,1330421290211
627,SU41-CustomerDetails-Page,1330421292515,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:28:12.515Z,1330421292515
532,SU01-HomePage-Page,1330421293358,true,PT14022810289,200,MAF,brosse,8519304225180844925,2012-02-28T09:28:13.358Z,1330421293358
820,SU42-DeliveryAndBilling-Page,1330421293094,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:28:13.094Z,1330421293094
827,SU42-DeliveryAndBilling-Page,1330421293414,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:28:13.414Z,1330421293414
732,SU42-DeliveryAndBilling-Page,1330421294052,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:28:14.052Z,1330421294052
702,SU11-SearchPhrase-Page,1330421295805,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:28:15.805Z,1330421295805
822,SU61-BrowseCat2-Page,1330421296205,true,PT40228102611,200,MAF,aspirateur,8519304225180884398,2012-02-28T09:28:16.205Z,1330421296205
1677,SU43-Paiment-Page,1330421295610,true,PT7022810262,200,KEY,shovel,8660117787514668143,2012-02-28T09:28:15.610Z,1330421295610
540,SU61-BrowseCat2-Page,1330421297774,true,PT80228102610,200,MAF,appareil photo,8519304225180897349,2012-02-28T09:28:17.774Z,1330421297774
536,SU31-AddToCart-Page,1330421297798,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:28:17.798Z,1330421297798
643,SU41-CustomerDetails-Page,1330421297740,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:28:17.740Z,1330421297740
814,SU32-GoToCart-Page,1330421298447,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:28:18.447Z,1330421298447
675,SU42-DeliveryAndBilling-Page,1330421298637,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:28:18.637Z,1330421298637
455,SU11-SearchPhrase-Page,1330421299707,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:28:19.707Z,1330421299707
574,SU61-BrowseCat2-Page,1330421300317,true,PT5022810268,200,MAF,affichage,8519304225180894360,2012-02-28T09:28:20.317Z,1330421300317
701,SU11-SearchPhrase-Page,1330421301443,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:28:21.443Z,1330421301443
2409,SU43-Paiment-Page,1330421301271,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:28:21.271Z,1330421301271
883,SU42-DeliveryAndBilling-Page,1330421302803,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:28:22.803Z,1330421302803
1833,SU43-Paiment-Page,1330421303806,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:28:23.806Z,1330421303806
1614,SU43-Paiment-Page,1330421304563,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:28:24.563Z,1330421304563
1718,SU43-Paiment-Page,1330421305178,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:28:25.178Z,1330421305178
278,SU01-HomePage-Page,1330421308054,true,PT4022810283,200,OIB,bac de rangement,8519304225180884398,2012-02-28T09:28:28.054Z,1330421308054
798,SU42-DeliveryAndBilling-Page,1330421307792,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:28:27.792Z,1330421307792
594,SU01-HomePage-Page,1330421308408,true,PT8022810282,200,KIE,thermometers,8519304225180897349,2012-02-28T09:28:28.408Z,1330421308408
1815,SU43-Paiment-Page,1330421307669,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:28:27.669Z,1330421307669
525,SU41-CustomerDetails-Page,1330421309175,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:28:29.175Z,1330421309175
1763,SU32-GoToCart-Page,1330421308115,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:28:28.115Z,1330421308115
257,SU01-HomePage-Page,1330421310719,true,PT5022810289,200,MAF,bidon,8519304225180894360,2012-02-28T09:28:30.719Z,1330421310719
4917,SU12b-PickProduct-Page,1330421306094,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:28:26.094Z,1330421306094
690,SU12b-PickProduct-Page,1330421311514,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:28:31.514Z,1330421311514
4901,SU12b-PickProduct-Page,1330421310701,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:28:30.701Z,1330421310701
1742,SU43-Paiment-Page,1330421315127,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:28:35.127Z,1330421315127
161,SU11-SearchPhrase-Page,1330421317552,true,PT4022810283,200,OIB,bac de rangement,8563771665917882583,2012-02-28T09:28:37.552Z,1330421317552
593,SU41-CustomerDetails-Page,1330421318933,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:28:38.933Z,1330421318933
457,SU11-SearchPhrase-Page,1330421319361,true,PT8022810282,200,KIE,thermometers,8660117787514676539,2012-02-28T09:28:39.361Z,1330421319361
630,SU61-BrowseCat2-Page,1330421319339,true,PT7022810262,200,KEY,shovel,8660117787514668143,2012-02-28T09:28:39.339Z,1330421319339
1922,SU43-Paiment-Page,1330421318515,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:28:38.515Z,1330421318515
826,SU11-SearchPhrase-Page,1330421320139,true,PT5022810289,200,MAF,bidon,8519304225180876557,2012-02-28T09:28:40.139Z,1330421320139
848,SU42-DeliveryAndBilling-Page,1330421320535,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:28:40.535Z,1330421320535
2641,SU31-AddToCart-Page,1330421319963,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:28:39.963Z,1330421319963
541,SU31-AddToCart-Page,1330421322198,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:28:42.198Z,1330421322198
555,SU31-AddToCart-Page,1330421324279,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:28:44.279Z,1330421324279
1014,SU61-BrowseCat2-Page,1330421324727,true,PT12022810273,200,OIN,pedaalemmer,8563771665917860066,2012-02-28T09:28:44.727Z,1330421324727
692,SU61-BrowseCat2-Page,1330421325915,true,PT16022810275,200,MAF,chariot,8519304225180884066,2012-02-28T09:28:45.915Z,1330421325915
710,SU61-BrowseCat2-Page,1330421326868,true,PT10022810279,200,MAF,fut,8519304225180858251,2012-02-28T09:28:46.868Z,1330421326868
539,SU12b-PickProduct-Page,1330421328753,true,PT4022810283,200,OIB,bac de rangement,8563771665917882583,2012-02-28T09:28:48.753Z,1330421328753
849,SU01-HomePage-Page,1330421328930,true,PT7022810284,200,OIN,statafel,8660117787514668143,2012-02-28T09:28:48.930Z,1330421328930
925,SU42-DeliveryAndBilling-Page,1330421329143,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:28:49.143Z,1330421329143
777,SU61-BrowseCat2-Page,1330421329417,true,PT6022810279,200,MAF,tapis caoutchouc,8519304225180888890,2012-02-28T09:28:49.417Z,1330421329417
742,SU61-BrowseCat2-Page,1330421330487,true,PT150228102711,200,MAF,support,8519304225180836392,2012-02-28T09:28:50.487Z,1330421330487
1016,SU12b-PickProduct-Page,1330421330829,true,PT5022810289,200,MAF,bidon,8519304225180876557,2012-02-28T09:28:50.829Z,1330421330829
1560,SU43-Paiment-Page,1330421330424,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:28:50.424Z,1330421330424
2113,SU12b-PickProduct-Page,1330421330638,true,PT8022810282,200,KIE,thermometers,8660117787514676539,2012-02-28T09:28:50.638Z,1330421330638
808,SU32-GoToCart-Page,1330421332059,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:28:52.059Z,1330421332059
482,SU32-GoToCart-Page,1330421333640,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:28:53.640Z,1330421333640
846,SU32-GoToCart-Page,1330421333330,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:28:53.330Z,1330421333330
492,SU01-HomePage-Page,1330421335229,true,PT12022810284,200,OIN,label,8563771665917860066,2012-02-28T09:28:55.229Z,1330421335229
547,SU61-BrowseCat2-Page,1330421336235,true,PT9022810276,200,MAF,lampe frontale,8519304225180846183,2012-02-28T09:28:56.235Z,1330421336235
250,SU01-HomePage-Page,1330421336925,true,PT10022810283,200,OIB,blouson,8519304225180858251,2012-02-28T09:28:56.925Z,1330421336925
300,SU01-HomePage-Page,1330421337265,true,PT16022810286,200,MAF,savon,8519304225180884066,2012-02-28T09:28:57.265Z,1330421337265
632,SU31-AddToCart-Page,1330421337720,true,PT4022810283,200,OIB,bac de rangement,8563771665917882583,2012-02-28T09:28:57.720Z,1330421337720
476,SU11-SearchPhrase-Page,1330421339337,true,PT7022810284,200,OIN,statafel,8563771665917862547,2012-02-28T09:28:59.337Z,1330421339337
417,SU01-HomePage-Page,1330421340129,true,PT6022810293,200,MSK,bundy,8519304225180888890,2012-02-28T09:29:00.129Z,1330421340129
1852,SU43-Paiment-Page,1330421339445,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:28:59.445Z,1330421339445
652,SU41-CustomerDetails-Page,1330421340673,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:29:00.673Z,1330421340673
285,SU01-HomePage-Page,1330421341166,true,PT150228102912,200,MAF,123M1490,8519304225180836392,2012-02-28T09:29:01.166Z,1330421341166
604,SU31-AddToCart-Page,1330421342215,true,PT5022810289,200,MAF,bidon,8519304225180876557,2012-02-28T09:29:02.215Z,1330421342215
712,SU61-BrowseCat2-Page,1330421342282,true,PT30228102713,200,MAF,corde,8519304225180868701,2012-02-28T09:29:02.282Z,1330421342282
189,SU41-CustomerDetails-Page,1330421343382,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:29:03.382Z,1330421343382
414,SU61-BrowseCat2-Page,1330421343627,true,PT8022810282,200,KIE,thermometers,8660117787514676539,2012-02-28T09:29:03.627Z,1330421343627
514,SU41-CustomerDetails-Page,1330421344120,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:29:04.120Z,1330421344120
856,SU11-SearchPhrase-Page,1330421345469,true,PT12022810284,200,OIN,label,8563771665917838074,2012-02-28T09:29:05.469Z,1330421345469
269,SU01-HomePage-Page,1330421346652,true,PT9022810297,200,MAF,portique,8519304225180846183,2012-02-28T09:29:06.652Z,1330421346652
408,SU11-SearchPhrase-Page,1330421347038,true,PT10022810283,200,OIB,blouson,8563771665917851706,2012-02-28T09:29:07.038Z,1330421347038
666,SU11-SearchPhrase-Page,1330421347940,true,PT16022810286,200,MAF,savon,8519304225180851046,2012-02-28T09:29:07.940Z,1330421347940
511,SU32-GoToCart-Page,1330421348827,true,PT4022810283,200,OIB,bac de rangement,8563771665917882583,2012-02-28T09:29:08.827Z,1330421348827
643,SU42-DeliveryAndBilling-Page,1330421350766,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:29:10.766Z,1330421350766
517,SU11-SearchPhrase-Page,1330421351099,true,PT6022810293,200,MSK,bundy,8600827866532024106,2012-02-28T09:29:11.099Z,1330421351099
816,SU61-BrowseCat2-Page,1330421351101,true,PT11022810271,200,WDK,roskakori,8482248024566679843,2012-02-28T09:29:11.101Z,1330421351101
1203,SU12b-PickProduct-Page,1330421350888,true,PT7022810284,200,OIN,statafel,8563771665917862547,2012-02-28T09:29:10.888Z,1330421350888
302,SU01-HomePage-Page,1330421352129,true,PT30228102914,200,MAF,1069M31,8519304225180868701,2012-02-28T09:29:12.129Z,1330421352129
1345,SU11-SearchPhrase-Page,1330421351225,true,PT150228102912,200,MAF,123M1490,8519304225180836392,2012-02-28T09:29:11.225Z,1330421351225
449,SU42-DeliveryAndBilling-Page,1330421353467,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:29:13.467Z,1330421353467
906,SU32-GoToCart-Page,1330421353072,true,PT5022810289,200,MAF,bidon,8519304225180876557,2012-02-28T09:29:13.072Z,1330421353072
234,SU01-HomePage-Page,1330421353894,true,PT8022810293,200,KEY,hazardous storage,8660117787514676539,2012-02-28T09:29:13.894Z,1330421353894
695,SU42-DeliveryAndBilling-Page,1330421354219,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:29:14.219Z,1330421354219
371,SU11-SearchPhrase-Page,1330421355858,true,PT9022810297,200,MAF,portique,8519304225180862866,2012-02-28T09:29:15.858Z,1330421355858
2392,SU12b-PickProduct-Page,1330421355833,true,PT12022810284,200,OIN,label,8563771665917838074,2012-02-28T09:29:15.833Z,1330421355833
200,SU41-CustomerDetails-Page,1330421358241,true,PT4022810283,200,OIB,bac de rangement,8563771665917882583,2012-02-28T09:29:18.241Z,1330421358241
1261,SU12b-PickProduct-Page,1330421357237,true,PT10022810283,200,OIB,blouson,8563771665917851706,2012-02-28T09:29:17.237Z,1330421357237
801,SU12b-PickProduct-Page,1330421359446,true,PT16022810286,200,MAF,savon,8519304225180851046,2012-02-28T09:29:19.446Z,1330421359446
526,SU01-HomePage-Page,1330421361129,true,PT11022810292,200,OIN,locker,8482248024566679843,2012-02-28T09:29:21.129Z,1330421361129
1735,SU43-Paiment-Page,1330421360051,true,PT2022810282,200,KEY,filing cabinet,8660117787514684033,2012-02-28T09:29:20.051Z,1330421360051
1012,SU12b-PickProduct-Page,1330421361221,true,PT6022810293,200,MSK,bundy,8600827866532024106,2012-02-28T09:29:21.221Z,1330421361221
952,SU61-BrowseCat2-Page,1330421362676,true,PT13022810275,200,MAF,poubelle,8519304225180886476,2012-02-28T09:29:22.676Z,1330421362676
1292,SU11-SearchPhrase-Page,1330421362570,true,PT30228102914,200,MAF,1069M31,8519304225180868701,2012-02-28T09:29:22.570Z,1330421362570
735,SU12b-PickProduct-Page,1330421363254,true,PT150228102912,200,MAF,123M1490,8519304225180836392,2012-02-28T09:29:23.254Z,1330421363254
1312,SU31-AddToCart-Page,1330421362712,true,PT7022810284,200,OIN,statafel,8563771665917862547,2012-02-28T09:29:22.712Z,1330421362712
1003,SU11-SearchPhrase-Page,1330421364608,true,PT8022810293,200,KEY,hazardous storage,8660117787514688963,2012-02-28T09:29:24.608Z,1330421364608
705,SU41-CustomerDetails-Page,1330421365085,true,PT5022810289,200,MAF,bidon,8519304225180876557,2012-02-28T09:29:25.085Z,1330421365085
1652,SU43-Paiment-Page,1330421364594,true,PT14022810289,200,MAF,brosse,8519304225180836967,2012-02-28T09:29:24.594Z,1330421364594
1225,SU43-Paiment-Page,1330421365100,true,PT1022810281,200,FAB,goulotte,8563771665917882741,2012-02-28T09:29:25.100Z,1330421365100
697,SU12b-PickProduct-Page,1330421366279,true,PT9022810297,200,MAF,portique,8519304225180862866,2012-02-28T09:29:26.279Z,1330421366279
340,SU42-DeliveryAndBilling-Page,1330421366796,true,PT4022810283,200,OIB,bac de rangement,8563771665917882583,2012-02-28T09:29:26.796Z,1330421366796
473,SU31-AddToCart-Page,1330421367784,true,PT10022810283,200,OIB,blouson,8563771665917851706,2012-02-28T09:29:27.784Z,1330421367784
498,SU31-AddToCart-Page,1330421369469,true,PT16022810286,200,MAF,savon,8519304225180851046,2012-02-28T09:29:29.469Z,1330421369469
1083,SU31-AddToCart-Page,1330421369843,true,PT12022810284,200,OIN,label,8563771665917838074,2012-02-28T09:29:29.843Z,1330421369843
817,SU11-SearchPhrase-Page,1330421371596,true,PT11022810292,200,OIN,locker,8563771665917881270,2012-02-28T09:29:31.596Z,1330421371596
276,SU01-HomePage-Page,1330421372385,true,PT13022810296,200,MAF,vestiaire,8519304225180886476,2012-02-28T09:29:32.385Z,1330421372385
536,SU31-AddToCart-Page,1330421372479,true,PT6022810293,200,MSK,bundy,8600827866532024106,2012-02-28T09:29:32.479Z,1330421372479
826,SU31-AddToCart-Page,1330421374300,true,PT150228102912,200,MAF,123M1490,8519304225180836392,2012-02-28T09:29:34.300Z,1330421374300
1560,SU12b-PickProduct-Page,1330421374282,true,PT30228102914,200,MAF,1069M31,8519304225180868701,2012-02-28T09:29:34.282Z,1330421374282
1636,SU32-GoToCart-Page,1330421374929,true,PT7022810284,200,OIN,statafel,8563771665917862547,2012-02-28T09:29:34.929Z,1330421374929
1047,SU42-DeliveryAndBilling-Page,1330421375865,true,PT5022810289,200,MAF,bidon,8519304225180876557,2012-02-28T09:29:35.865Z,1330421375865
